Label	V1	V2	Language_ID	level	Family_ID	Name	Macroarea	americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	shih1239	language	afro1255	Shihhi Arabic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	shir1258	dialect	indo1319	Shirazi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	side1240	language	indo1319	Sidetic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sirz1237	dialect	nakh1245	Amuzgu-Shiri	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	siva1239	language	indo1319	Sivandi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	soii1239	language	indo1319	Soic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sork1239	language	indo1319	Sorkhei-Aftari	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout2640	language	indo1319	Southern Kurdish	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout2642	language	indo1319	Southern Balochi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout2645	language	indo1319	Fars Dialects	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout2647	language	indo1319	Southern Luri	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout2649	language	indo1319	Southern Pashto	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout2697	language	turk1311	South Azerbaijani	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout2699	language	turk1311	Southern Uzbek	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout3123	language	afro1255	South Levantine Arabic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sout3261	language	nakh1245	Southwestern Dargwa	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	stan1318	language	afro1255	Standard Arabic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	sume1241	language	Isolate	Sumerian	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	svan1243	language	kart1248	Svan	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	taba1259	language	nakh1245	Tabasaran	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	taiz1242	language	afro1255	Ta'izzi-Adeni Arabic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	take1255	language	indo1319	Takestani	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	taly1247	language	indo1319	North-Central Talysh	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	tind1238	language	nakh1245	Tindi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	toki1238	dialect	nakh1245	Tokita	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	tsak1249	language	nakh1245	Tsakhur	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	turk1303	language	turk1311	Turkic Khalaj	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	turk1304	language	turk1311	Turkmen	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	turo1239	language	afro1255	Turoyo	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	ubyk1235	language	abkh1242	Ubykh	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	udii1243	language	nakh1245	Udi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	ugar1238	language	afro1255	Ugaritic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	uppe1235	language	indo1319	Upper Taromi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	urar1245	language	hurr1239	Urartian	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	urmi1249	dialect	afro1255	Urmian group	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	urum1249	language	turk1311	Urum	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	vafs1240	language	indo1319	Vafsi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	wane1241	language	indo1319	Waneci	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	west2369	language	indo1319	Western Farsi	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	west2763	language	afro1255	Western Neo-Aramaic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	yeme1237	language	sign1238	Yemeni Sign Language	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	yeva1238	language	indo1319	Yevanic	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	yidd1241	language	book1242	Yiddish Sign Language	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	zefr1234	dialect	indo1319	Zefra'i	Eurasia	not americas
Greater Mesopotamia	0.06104167206270504	-0.0861976869227632	zoro1242	language	indo1319	Zoroastrian Yazdi	Eurasia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	abau1245	language	sepi1257	Abau	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	abin1243	language	Isolate	Abinomn	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	abua1245	language	nucl1708	Abu' Arapesh	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	abun1252	language	Isolate	Abun	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	abuu1241	language	lowe1437	Abu	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	adze1240	language	aust1307	Adzera	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	agii1245	language	nucl1708	Agi	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	aigh1235	language	aust1307	Aighon	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	aikl1237	language	aust1307	Aiklep	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ainb1238	language	bord1247	Ainbai	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	aiom1240	language	lowe1437	Aiome	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	airo1242	language	kwer1242	Airoran	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	akkk1240	language	sepi1257	Ak	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	akol1237	language	aust1307	Akolet	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	akru1241	language	lowe1437	Chini	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	alam1246	language	sepi1257	Alamblak	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amai1246	language	nucl1709	Amaimon	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	aman1265	language	bord1247	Amanab	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amap1240	language	left1242	Ama (Papua New Guinea)	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amar1272	language	aust1307	Amara	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amba1265	language	aust1307	Ambai	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amba1269	language	kera1258	Ambakich	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ambe1246	language	uncl1493	Ambermo	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ambr1239	language	nucl1708	Ambrak	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ambu1247	language	nduu1242	Ambulas	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amel1241	language	nucl1709	Amele	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amol1235	language	nucl1708	Mol	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	amto1250	language	amto1249	Amto	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anam1247	language	nucl1709	Anam	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anam1248	language	nucl1709	Anamuxra	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anas1239	language	book1242	Anasi	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anda1283	language	araf1243	Andai	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anda1284	language	lowe1437	Andarum	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	andr1248	language	aust1307	Andra-Hus	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anem1249	language	Isolate	Anem	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ango1254	language	sena1264	Angor	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ango1255	language	lowe1437	Angoram	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anja1238	language	nucl1709	Anjam	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anor1241	language	lowe1437	Anor	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ansu1237	language	aust1307	Ansus	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	anus1237	language	aust1307	Anus	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	apal1255	language	aust1307	Apalik	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	apal1256	language	nucl1709	Apali	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	apma1241	language	kera1258	Ap Ma	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	araf1245	language	pidg1258	Arafundi-Enga Pidgin	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	aran1237	language	sout1516	Dombano	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	araw1272	language	nucl1709	Arawum	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	argu1237	language	aust1307	Arguni	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	arib1240	language	aust1307	Aribwaung	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	arib1241	language	aust1307	Aribwatsa	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	arop1242	language	aust1307	Arop-Sissano	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	arop1243	language	aust1307	Arop-Lokep	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	arua1260	language	lowe1437	Aruamu	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	arue1240	language	nucl1708	Aruek	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	aruo1240	language	nucl1708	Srenge	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	asar1240	language	nucl1709	Asaro'o	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	asss1237	language	aust1307	As	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	atem1241	language	nucl1709	Mand	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	auuu1241	language	nucl1708	Au	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	auwe1239	language	bord1247	Auwe	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	auye1238	language	nucl1709	Auye	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	avau1237	language	aust1307	Avau	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awad1244	language	aust1307	Awad Bing	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awar1248	language	nucl1709	Awara	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awar1249	language	lowe1437	Awar	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awer1241	language	lake1255	Awera	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awia1234	language	araf1243	Awiakay-Karimba	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awtu1239	language	sepi1257	Awtuw	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awun1245	language	sepi1257	Auwon	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	awyi1241	language	bord1247	Awyi	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	ayip1235	language	sepi1257	Ayi (Papua New Guinea)	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bagu1251	language	kwer1242	Bagusa	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bagu1252	language	nucl1709	Bagupi	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	baha1258	language	west2604	Baham	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bahi1254	language	sepi1257	Bahinemo	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	baib1251	language	baib1250	Baibai	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	baim1245	language	nucl1709	Baimak	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	balu1257	language	aust1307	Paluai	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bana1292	language	lowe1437	Banaro	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bara1375	language	geel1240	Barapasi	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	barg1252	language	nucl1709	Bargam	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bari1286	language	aust1307	Bariai	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	baro1253	language	aust1307	Barok	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bata1295	language	aust1307	Batanta	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bauu1244	language	nucl1709	Bau	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bauz1241	language	geel1240	Bauzi	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bebe1252	language	aust1307	Bebeli	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bedo1237	language	aust1307	Bedoanas	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	beli1258	language	nucl1708	Beli (Papua New Guinea)	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bepo1240	language	nucl1709	Bepour	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	beri1253	language	sepi1257	Berinomo	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	beri1254	language	toro1256	Berik	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	beta1253	language	toro1256	Betaf	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	biak1248	language	aust1307	Biak	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	biem1237	language	aust1307	Biem	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bika1251	language	book1242	Bikaru-Bragge	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bila1257	language	nucl1709	Karen	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bilb1241	language	aust1307	Bilibil	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bilu1244	language	aust1307	Bilur	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bipi1237	language	aust1307	Bipi	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	biri1259	language	lake1255	Biritai	Papunesia	not americas
N Coast New Guinea	-0.19664588794471508	-0.10038935578660502	bisi1244	language	sepi1257	Bisis	Papunesia	not americas
